Year,S.No,STATE,DISTRICT,RR_C,RR_C_NC,RR_PQ,RR_Tot,TGA_C,TGA_C_NC,TGA_PQ,TGA_Tot,TGA,TGA_Tot.1,GWR_RR_C,GWR_RR_C_NC,GWR_RR_PQ,GWR_RR_Tot,GWR_CI_C,GWR_CI_C_NC,GWR_CI_PQ,GWR_CI_Tot,GWR_SWI_IRR_C,GWR_SWI_IRR_C_NC,GWR_SWI_IRR_PQ,GWR_SWI_IRR_Tot,GWR_GWI_IRR_C,GWR_GWI_IRR_C_NC,GWR_GWI_IRR_PQ,GWR_GWI_IRR_Tot,GWR_TP_C,GWR_TP_C_NC,GWR_TP_PQ,GWR_TP_Tot,GWR_WCS_C,GWR_WCS_C_NC,GWR_WCS_PQ,GWR_WCS_Tot,GWR_PL_C,GWR_PL_C_NC,GWR_PL_PQ,GWR_PL_Tot,GWR_SF_C,GWR_SF_C_NC,GWR_SF_PQ,GWR_SF_Tot,GWR_C,GWR_C_NC,GWR_PQ,GWR_Tot,IFO_BF_C,IFO_BF_C_NC,IFO_BF_PQ,IFO_BF_Tot,IFO_SR_C,IFO_SR_C_NC,IFO_SR_PQ,IFO_SR_Tot,IFO_LF_C,IFO_LF_C_NC,IFO_LF_PQ,IFO_LF_Tot,IFO_VF_C,IFO_VF_C_NC,IFO_VF_PQ,IFO_VF_Tot,IFO_EV_C,IFO_EV_C_NC,IFO_EV_PQ,IFO_EV_Tot,IFO_TR_C,IFO_TR_C_NC,IFO_TR_PQ,IFO_TR_Tot,IFO_ET_C,IFO_ET_C_NC,IFO_ET_PQ,IFO_ET_Tot,IFO_C,IFO_C_NC,IFO_PQ,IFO_Tot,AGR_C,AGR_C_NC,AGR_PQ,AGR_Tot,EFR_C,EFR_C_NC,EFR_PQ,EFR_Tot,AER_C,AER_C_NC,AER_PQ,AER_Tot,GWE_DOM_C,GWE_DOM_C_NC,GWE_DOM_PQ,GWE_DOM_Tot,GWE_IND_C,GWE_IND_C_NC,GWE_IND_PQ,GWE_IND_Tot,GWE_IRR_C,GWE_IRR_C_NC,GWE_IRR_PQ,GWE_IRR_Tot,GWE_C,GWE_C_NC,GWE_PQ,GWE_Tot,GWE_C.1,GWE_C_NC.1,GWE_PQ.1,GWE_Tot.1,DOM_DOM_C,DOM_DOM_C_NC,DOM_DOM_PQ,DOM_DOM_Tot,NAG_C,NAG_C_NC,NAG_PQ,NAG_Tot,QT_MP_C,QT_MP_C_NC,QT_MP_PQ,QT_OP_C,QT_OP_C_NC,QT_OP_PQ,APR_WL,APR_FP,APR_SD,CSA_C,CSA_C_NC,CSA_PQ,CSA_Tot,UCA_FR,UCA_SL,UCA_FR.1,UCA_SL.1,CFA_FR,CFA_SL,CFA_FR.1,CFA_SL.1,CFA_FR.2,CFA_SL.2,CFA_FR.3,CFA_SL.3,CFA_FR.4,CFA_SL.4,CFA_FR.5,CFA_SL.5,TGAH_FR,TGAH_SL
2024-25,309,MAHARASHTRA,Buldhana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-25,310,MAHARASHTRA,Chandrapur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-25,311,MAHARASHTRA,Dhule,653.061828743809,642.556789945892,NA,643.359409513932,49061.0,593071.0,NA,642132.0,NA,642132.0,4029.31,47032.09,NA,51061.4,674.89,NA,NA,674.89,10794.2328,NA,NA,10794.2328,1859.9,6539.77,NA,8399.67,132.64,454.77,NA,587.41,560.138,5959.426,NA,6519.564,NA,NA,NA,NA,NA,NA,NA,NA,18051.06,59986.09,NA,78037.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18051.06,59986.09,NA,78037.15,1060.26,2999.33,NA,4059.59,16990.8,56986.76,NA,73977.56,328.33962,1428.117575,NA,1756.457195,5.85861,96.8825,NA,102.74111,7687.191,26235.144,NA,33922.335,8021.41,27760.13,NA,35781.54,47.2103138168892,48.7132976150952,NA,48.3680997318646,328.32,1428.14,NA,1756.46,8969.39,29226.63,NA,38196.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73977.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73977.56,NA
2024-25,312,MAHARASHTRA,Gadchiroli,1212.00328473556,1380.27906485155,NA,1375.97471728829,22679.71,863969.39,NA,886649.1,NA,886649.1,1828.39,92622.8264003056,NA,94451.2164003056,348.19,NA,NA,348.19,3564.13008,NA,NA,3564.13008,266.48,8259.70412212282,NA,8526.18412212282,140.23,1081.63759956703,NA,1221.86759956703,3.36,1338.25028639649,NA,1341.61028639649,NA,NA,NA,NA,NA,NA,NA,NA,6150.77,103302.432408392,NA,109453.202408392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6150.77,103302.432408392,NA,109453.202408392,390.87,5975.71151093566,NA,6366.58151093566,5759.9,97326.7208974563,NA,103086.620897456,509.536,4209.52671321193,NA,4719.06271321193,0.19328,1.354,NA,1.54728,688.8855,21122.8611174464,NA,21811.7466174464,1198.62,25333.8817248735,NA,26532.5017248735,20.8097362801438,26.0297290315219,NA,25.7380652250365,509.54,4209.55501321193,NA,4719.09501321193,4561.28,71992.8391725829,NA,76554.1191725829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103086.620897456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103086.620897456,NA
2024-25,313,MAHARASHTRA,Gondia,1463.05526605255,1502.06037590409,NA,1495.166802638,81245.98,378458.77,NA,459704.75,NA,459704.75,6923.56,36366.05,NA,43289.61,2000.65,NA,NA,2000.65,12740.5583463956,NA,NA,12740.5583463956,1065.68,1661.11,NA,2726.79,1001.53,787.26,NA,1788.79,1978.28,1861.864,NA,3840.144,NA,NA,NA,NA,NA,NA,NA,NA,25710.2,40676.3,NA,66386.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25710.2,40676.3,NA,66386.5,1646.16,2617.51,NA,4263.67,24064.04,38058.79,NA,62122.83,3428.456045,2601.521945,NA,6029.97799,108.703,210.006,NA,318.709,4285.5957,5895.43929,NA,10181.03499,7822.75,8706.95,NA,16529.7,32.5080493549712,22.8776322105879,NA,26.6080923872914,3428.45,2601.52,NA,6029.97,16241.29,29351.84,NA,45593.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62122.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62122.83,NA
2024-25,314,MAHARASHTRA,Hingoli,1003.78731729229,945.280072041744,NA,966.511365152357,169191.0,297050.0,NA,466241.0,NA,466241.0,19430.54,32137.45,NA,51567.99,624.66,NA,NA,624.66,35862.830748,NA,NA,35862.830748,4364.76,4662.31,NA,9027.07,19.56,43.35,NA,62.91,981.156,5070.98,NA,6052.136,NA,NA,NA,NA,NA,NA,NA,NA,61283.52,41914.11,NA,103197.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61283.52,41914.11,NA,103197.63,3114.32,2095.7,NA,5210.02,58169.2,39818.41,NA,97987.61,769.39,1389.748,NA,2159.138,1.02,1.512,NA,2.532,17707.41036,18649.27388,NA,36356.68424,18477.83,20040.53,NA,38518.36,31.7656594899019,50.32980975383,NA,39.3094188132561,769.39,1389.75,NA,2159.14,39691.37,19862.51,NA,59553.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97987.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97987.61,NA
2024-25,315,MAHARASHTRA,Jalgaon,673.453349093303,689.622996818065,NA,687.248599416636,167090.0,970793.0,NA,1137883.0,NA,1137883.0,11989.17,76793.71,NA,88782.88,1393.93,NA,NA,1393.93,17044.6877073,NA,NA,17044.6877073,6229.75,16072.39,NA,22302.14,950.62,1303.72,NA,2254.34,3645.506,8843.896,NA,12489.402,NA,NA,NA,NA,NA,NA,NA,NA,41253.63,103013.73,NA,144267.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41253.63,103013.73,NA,144267.36,2424.57,5500.53,NA,7925.1,38829.06,97513.2,NA,136342.26,1281.8405,3605.971,NA,4887.8115,152.616,163.1189,NA,315.7349,26845.40584,74407.14529,NA,101252.55113,28279.83,78176.25,NA,106456.08,72.8316111695725,80.1699154575996,NA,78.080031825789,1281.81,3605.98,NA,4887.79,11583.57,25383.54,NA,36967.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136342.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136342.26,NA
2024-25,316,MAHARASHTRA,Jalna,857.367073583079,860.466772391648,NA,860.248695286862,54299.44,717500.56,NA,771800.0,NA,771800.0,4121.51,65207.07,NA,69328.58,344.83,NA,NA,344.83,8907.82649832,NA,NA,8907.82649832,1310.5,9356.13,NA,10666.63,1070.56,154.02,NA,1224.58,427.218,6862.154,NA,7289.372,NA,NA,NA,NA,NA,NA,NA,NA,16182.5,81579.35,NA,97761.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16182.5,81579.35,NA,97761.85,826.58,4103.04,NA,4929.62,15355.92,77476.31,NA,92832.23,151.7919975,982.78199125,NA,1134.57398875,77.5953255,89.8926907,NA,167.4880162,5499.732184,39193.082784,NA,44692.814968,5729.1,40265.82,NA,45994.92,37.3087382585999,51.9717833748148,NA,49.5462836560104,567.17,3905.78,NA,4472.95,9333.48,34876.99,NA,44210.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92832.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92832.23,NA
2024-25,317,MAHARASHTRA,Kolhapur,1643.825456503,1675.12781128018,NA,1674.09606623193,18529.67,543646.33,NA,562176.0,NA,562176.0,2218.04,51638.49,NA,53856.53,672.6,NA,NA,672.6,7915.32,46727.625,NA,54642.945,1109.68,21283.3,NA,22392.98,NA,696.17,NA,696.17,34.284,3427.596,NA,3461.88,NA,NA,NA,NA,NA,NA,NA,NA,11949.92,123773.19,NA,135723.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11949.92,123773.19,NA,135723.11,1152.88,6825.38,NA,7978.26,10797.04,116947.81,NA,127744.85,82.08,2061.0,NA,2143.08,NA,NA,NA,NA,2465.954,49727.787,NA,52193.741,2548.03,51788.78,NA,54336.81,23.5993383371739,44.2836680738186,NA,42.5354211931048,82.08,2061.0,NA,2143.08,8249.01,65159.03,NA,73408.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127744.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127744.85,NA
2024-25,318,MAHARASHTRA,Latur,694.121396135696,728.033869684978,NA,725.737903211222,44924.0,618624.0,NA,663548.0,NA,663548.0,2621.0,44860.48,NA,47481.48,618.73,NA,NA,618.73,1297.7700195,NA,NA,1297.7700195,980.72,7306.26,NA,8286.98,NA,2259.18,NA,2259.18,851.256,13128.206,NA,13979.462,NA,NA,NA,NA,NA,NA,NA,NA,6369.49,67554.12,NA,73923.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6369.49,67554.12,NA,73923.61,318.43,3508.93,NA,3827.36,6051.06,64045.19,NA,70096.25,352.1732,1847.461425,NA,2199.634625,192.5365,NA,NA,192.5365,3990.317,29590.412,NA,33580.729,4535.04,31437.84,NA,35972.88,74.9462077718615,49.0869650008065,NA,51.3192645826275,352.18,1847.44,NA,2199.62,1839.85,32607.35,NA,34447.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70096.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70096.25,NA
2024-25,319,MAHARASHTRA,Mumbai,NA,2205.0,NA,2205.0,NA,7004.0,NA,7004.0,NA,7004.0,NA,1365.05,NA,1365.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.37,NA,190.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1555.42,NA,1555.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1555.42,NA,1555.42,NA,77.77,NA,77.77,NA,1477.65,NA,1477.65,NA,619.365945,NA,619.365945,NA,60.7725,NA,60.7725,NA,NA,NA,NA,NA,680.14,NA,680.14,NA,46.0284911853281,NA,46.0284911853281,NA,619.37,NA,619.37,NA,797.51,NA,797.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1477.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1477.65,NA
2024-25,320,MAHARASHTRA,Mumbai Sub,NA,2141.85106318847,NA,2141.85106318847,NA,36494.0,NA,36494.0,NA,36494.0,NA,7595.68,NA,7595.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240.48,NA,240.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7836.16,NA,7836.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7836.16,NA,7836.16,NA,572.6,NA,572.6,NA,7263.56,NA,7263.56,NA,1787.65831,NA,1787.65831,NA,82.271,NA,82.271,NA,NA,NA,NA,NA,1869.91,NA,1869.91,NA,25.7437124495427,NA,25.7437124495427,NA,1787.67,NA,1787.67,NA,5393.65,NA,5393.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7263.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7263.56,NA
2024-25,321,MAHARASHTRA,Nagpur,1177.76826162063,1159.8576672994,NA,1164.94418804018,226924.0,572118.0,NA,799042.0,NA,799042.0,15277.1755262849,49942.3601501404,NA,65219.5356764253,2033.51280767207,NA,NA,2033.51280767207,15260.5701641997,NA,NA,15260.5701641997,2830.79773453592,7153.38450608385,NA,9984.18224061977,1022.87399036473,375.529696733475,NA,1398.4036870982,9036.80423844914,24903.641974081,NA,33940.4462125302,NA,NA,NA,NA,NA,NA,NA,NA,45461.7442713947,82374.9103270388,NA,127836.654598434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45461.7442713947,82374.9103270388,NA,127836.654598434,2549.78964515787,4891.13112735377,NA,7440.92077251164,42911.9546262368,77483.779199685,NA,120395.733825922,3969.93618243538,6282.55221994588,NA,10252.4884023813,1104.86228629856,1096.14337251923,NA,2201.00565881779,11927.3264236735,30346.4860552285,NA,42273.812478902,17002.1691280477,37725.2054139582,NA,54727.3745420058,39.6210549627407,48.6878748089143,NA,45.4562406846867,3969.93681899259,6282.57182021307,NA,10252.5086392057,26126.1954981892,39758.5538229399,NA,65884.7493211291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120395.733825922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120395.733825922,NA
2024-25,322,MAHARASHTRA,Nanded,1008.64395973963,1025.78445966142,NA,1023.68773516832,124499.6,893271.4,NA,1017771.0,NA,1017771.0,13096.17,93270.28,NA,106366.45,1602.76,NA,NA,1602.76,6337.1313,NA,NA,6337.1313,2372.7,6329.76,NA,8702.46,82.81,190.5,NA,273.31,275.488,1430.996,NA,1706.484,NA,NA,NA,NA,NA,NA,NA,NA,23767.06,101221.54,NA,124988.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23767.06,101221.54,NA,124988.6,1188.37,5143.51,NA,6331.88,22578.69,96078.03,NA,118656.72,1156.7549832,2229.14148,NA,3385.8964632,NA,1.2125,NA,1.2125,9499.91169,25365.33229,NA,34865.24398,10656.66,27595.67,NA,38252.33,47.1978666609976,28.7221438657724,NA,32.2378117311856,1156.78,2229.14,NA,3385.92,11945.23,68482.36,NA,80427.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118656.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118656.72,NA
2024-25,323,MAHARASHTRA,Nandurbar,852.436291522062,930.803706641486,NA,927.378040734159,18153.0,397125.0,NA,415278.0,NA,415278.0,1520.89,38136.6923423423,NA,39657.5823423423,234.69,NA,NA,234.69,4056.56801139413,NA,NA,4056.56801139413,426.33,4094.27666666667,NA,4520.60666666667,203.83,237.785225225225,NA,441.615225225225,100.868,2583.29198198198,NA,2684.15998198198,NA,NA,NA,NA,NA,NA,NA,NA,6543.19,45052.0562162162,NA,51595.2462162162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6543.19,45052.0562162162,NA,51595.2462162162,383.44,2252.62063063063,NA,2636.06063063063,6159.75,42799.4355855856,NA,48959.1855855856,821.998425,2163.61853563063,NA,2985.61696063063,NA,NA,NA,NA,1898.12388,15718.8529648649,NA,17616.9768448649,2720.14,17882.4428828829,NA,20602.5828828829,44.1599090872194,41.7819595941249,NA,42.0811388842804,822.0,2163.60837837838,NA,2985.60837837838,3439.61,24916.9927027027,NA,28356.6027027027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48959.1855855856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48959.1855855856,NA
2024-25,324,MAHARASHTRA,Nashik,744.055484414388,1015.0780175312,NA,981.920124839123,165024.0,1183832.0,NA,1348856.0,NA,1348856.0,13467.29,122812.71,NA,136280.0,2478.11,NA,NA,2478.11,23219.8858335193,NA,NA,23219.8858335193,5474.22,22867.87,NA,28342.09,527.65,3002.28,NA,3529.93,552.04,6567.796,NA,7119.836,NA,NA,NA,NA,NA,NA,NA,NA,45719.14,155250.65,NA,200969.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45719.14,155250.65,NA,200969.79,2868.74,8265.39,NA,11134.13,42850.4,146985.26,NA,189835.66,807.00604,2786.63,NA,3593.63604,19.8075,1182.561,NA,1202.3685,19662.687853,84983.718589,NA,104646.406442,20489.47,88952.89,NA,109442.36,47.8162864290648,60.518238359411,NA,57.6511072787905,807.0,2786.61,NA,3593.61,23171.74,62933.73,NA,86105.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189835.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189835.66,NA
2024-25,325,MAHARASHTRA,Osmanabad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-25,326,MAHARASHTRA,Palghar,2196.00847930649,2524.94960450183,NA,2503.64657820389,17880.0,258206.0,NA,276086.0,NA,276086.0,1149.69,17182.57,NA,18332.26,378.79,NA,NA,378.79,1723.321872,NA,NA,1723.321872,141.29,827.59,NA,968.88,262.82,6.43,NA,269.25,29.24,773.89,NA,803.13,NA,NA,NA,NA,NA,NA,NA,NA,3685.15,18790.53,NA,22475.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3685.15,18790.53,NA,22475.68,220.93,1188.73,NA,1409.66,3464.22,17601.8,NA,21066.02,145.96491,871.26768,NA,1017.23259,5.1,38.7,NA,43.8,568.066,3310.391,NA,3878.457,719.12,4220.33,NA,4939.45,20.7584968622085,23.9766955652263,NA,23.4474760775885,145.98,871.26,NA,1017.24,2745.1,13381.47,NA,16126.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21066.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21066.02,NA
2024-25,327,MAHARASHTRA,Parbhani,883.622402563029,864.033549103627,NA,872.013406179595,253138.0,368262.0,NA,621400.0,NA,621400.0,24649.68,34116.96,NA,58766.64,354.12,NA,NA,354.12,15031.1916,NA,NA,15031.1916,4241.1,4732.15,NA,8973.25,6.89,91.9,NA,98.79,803.232,2722.372,NA,3525.604,NA,NA,NA,NA,NA,NA,NA,NA,45086.22,41663.33,NA,86749.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45086.22,41663.33,NA,86749.55,2439.05,2091.49,NA,4530.54,42647.17,39571.84,NA,82219.01,847.14,1103.04296,NA,1950.18296,NA,NA,NA,NA,16964.43738,19247.89156,NA,36212.32894,17811.56,20350.93,NA,38162.49,41.7649283645316,51.4278082596109,NA,46.4156525358308,847.13,1103.04,NA,1950.17,24835.62,19220.92,NA,44056.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82219.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82219.01,NA
2024-25,328,MAHARASHTRA,Pune,534.211009225406,744.515317615079,466.558940393433,682.786023729964,337817.1,910189.31,27721.61,1275728.02,NA,1275728.02,19749.14,75748.8392137558,1486.64258616122,96984.621799917,11152.62,NA,NA,11152.62,38278.448082,NA,NA,38278.448082,11336.96,15352.833750894,2348.12872353749,29037.9224744314,261.0,557.21,NA,818.21,1074.518,21101.1075370197,NA,22175.6255370197,NA,NA,NA,NA,NA,NA,NA,NA,81852.69,112760.012146991,3834.77130969871,198447.47345669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81852.69,112760.012146991,3834.77130969871,198447.47345669,5334.53,6938.49793001022,238.478160208087,12511.5060902183,76518.16,105821.514216981,3596.29314949062,185935.967366471,2847.1982,5214.8826680712,353.255157775583,8415.33602584678,NA,NA,NA,NA,44873.241404588,61244.5081112781,9392.28686791021,115510.036383776,47720.39,66459.3051276111,9745.49342043785,123925.188548049,62.3647902667811,62.8032074756938,270.987180836974,62.6192273392677,2847.2,5214.91463963075,353.259157775584,8415.37379740633,29637.51,44296.05,200.28,73933.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182339.674216981,3596.29314949062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182339.674216981,3596.29314949062
2024-25,329,MAHARASHTRA,Raigad,2880.17268275141,2965.24854492092,NA,2961.77657964185,15294.0,359465.0,NA,374759.0,NA,374759.0,1111.59,30562.27,NA,31673.86,202.12,NA,NA,202.12,3778.92,NA,NA,3778.92,71.49,991.6,NA,1063.09,219.35,127.75,NA,347.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5383.43,31681.62,NA,37065.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5383.43,31681.62,NA,37065.05,307.92,1584.1,NA,1892.02,5075.51,30097.52,NA,35173.03,119.1772,2119.66726,NA,2238.84446,NA,40.4592761643836,NA,40.4592761643836,285.922,3966.276,NA,4252.198,405.11,6126.37,NA,6531.48,7.98166095623888,20.3550657994413,NA,18.5695687860841,119.19,2119.65,NA,2238.84,4670.4,23971.15,NA,28641.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35173.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35173.03,NA
