YEAR,S.No,STATE,DISTRICT,RR_C,RR_C_NC,RR_PQ,RR_Tot,TGA_C,TGA_C_NC,TGA_PQ,TGA_Tot,TGA,TGA_Tot.1,GWR_RR_C,GWR_RR_C_NC,GWR_RR_PQ,GWR_RR_Tot,GWR_CI_C,GWR_CI_C_NC,GWR_CI_PQ,GWR_CI_Tot,GWR_SWI_IRR_C,GWR_SWI_IRR_C_NC,GWR_SWI_IRR_PQ,GWR_SWI_IRR_Tot,GWR_GWI_IRR_C,GWR_GWI_IRR_C_NC,GWR_GWI_IRR_PQ,GWR_GWI_IRR_Tot,GWR_TP_C,GWR_TP_C_NC,GWR_TP_PQ,GWR_TP_Tot,GWR_WCS_C,GWR_WCS_C_NC,GWR_WCS_PQ,GWR_WCS_Tot,GWR_PL_C,GWR_PL_C_NC,GWR_PL_PQ,GWR_PL_Tot,GWR_SF_C,GWR_SF_C_NC,GWR_SF_PQ,GWR_SF_Tot,GWR_C,GWR_C_NC,GWR_PQ,GWR_Tot,IFO_BF_C,IFO_BF_C_NC,IFO_BF_PQ,IFO_BF_Tot,IFO_SR_C,IFO_SR_C_NC,IFO_SR_PQ,IFO_SR_Tot,IFO_LF_C,IFO_LF_C_NC,IFO_LF_PQ,IFO_LF_Tot,IFO_VF_C,IFO_VF_C_NC,IFO_VF_PQ,IFO_VF_Tot,IFO_EV_C,IFO_EV_C_NC,IFO_EV_PQ,IFO_EV_Tot,IFO_TR_C,IFO_TR_C_NC,IFO_TR_PQ,IFO_TR_Tot,IFO_ET_C,IFO_ET_C_NC,IFO_ET_PQ,IFO_ET_Tot,IFO_C,IFO_C_NC,IFO_PQ,IFO_Tot,AGR_C,AGR_C_NC,AGR_PQ,AGR_Tot,EFR_C,EFR_C_NC,EFR_PQ,EFR_Tot,AER_C,AER_C_NC,AER_PQ,AER_Tot,GWE_DOM_C,GWE_DOM_C_NC,GWE_DOM_PQ,GWE_DOM_Tot,GWE_IND_C,GWE_IND_C_NC,GWE_IND_PQ,GWE_IND_Tot,GWE_IRR_C,GWE_IRR_C_NC,GWE_IRR_PQ,GWE_IRR_Tot,GWE_C,GWE_C_NC,GWE_PQ,GWE_Tot,GWE_C.1,GWE_C_NC.1,GWE_PQ.1,GWE_Tot.1,DOM_DOM_C,DOM_DOM_C_NC,DOM_DOM_PQ,DOM_DOM_Tot,NAG_C,NAG_C_NC,NAG_PQ,NAG_Tot,QT_MP_C,QT_MP_C_NC,QT_MP_PQ,QT_OP_C,QT_OP_C_NC,QT_OP_PQ,APR_WL,APR_FP,APR_SD,CSA_C,CSA_C_NC,CSA_PQ,CSA_Tot,UCA_FR,UCA_SL,UCA_FR.1,UCA_SL.1,CFA_FR,CFA_SL,CFA_FR.1,CFA_SL.1,CFA_FR.2,CFA_SL.2,CFA_FR.3,CFA_SL.3,CFA_FR.4,CFA_SL.4,CFA_FR.5,CFA_SL.5,TGAH_FR,TGAH_SL
2021-2022,359,MADHYA PRADESH,JHABUA,835.1,835.1,NA,835.1,17018.0,294235.0,NA,311253.0,34747.0,346000.0,1779.75,17545.81,NA,19325.56,138.7,NA,NA,138.7,2064.42,NA,NA,2064.42,84.76,1945.19,NA,2029.9500000000003,108.61,1157.73,NA,1266.34,NA,246.744,NA,246.744,NA,NA,NA,NA,NA,NA,NA,NA,4176.24,20895.47,NA,25071.710000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4176.24,20895.47,NA,25071.710000000003,208.81,1513.98,NA,1722.79,3967.4300000000003,19381.49,NA,23348.92,122.92688999999999,2625.7421099999997,NA,2748.6689999999994,NA,1.8476299999999997,NA,1.8476299999999997,282.528,7780.766,NA,8063.294000000001,405.44,10408.36,NA,10813.8,10.219209916747113,53.702579110274804,NA,46.31391944466811,142.35,3005.5000000000005,NA,3147.8500000000004,3542.57,8593.369999999999,NA,12135.939999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23348.920000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23348.920000000002,NA
2021-2022,360,MADHYA PRADESH,KATNI,1171.3999999999999,1171.3999999999999,NA,1171.3999999999999,33404.0,433244.0,NA,466648.0,22752.0,489400.0,2183.61,31357.199999999997,NA,33540.81,462.65999999999997,NA,NA,462.65999999999997,1270.161,NA,NA,1270.17,114.92,3388.75,NA,3503.67,377.59999999999997,145.67000000000002,NA,523.27,71.58,366.78,NA,438.36,NA,NA,NA,NA,NA,NA,NA,NA,4480.54,35258.399999999994,NA,39738.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4480.54,35258.399999999994,NA,39738.94,448.05,2054.15,NA,2502.2,4032.49,33204.25,NA,37236.740000000005,229.96970999999996,2509.3720799999996,NA,2739.34179,NA,782.6184000000001,NA,782.6184000000001,459.6804,13555.047599999998,NA,14014.728,689.64,16847.010000000002,NA,17536.65,17.10208828788168,50.737511011391625,NA,47.09501959623748,251.51999999999998,2744.59,NA,2996.11,3321.2999999999997,16122.019999999999,NA,19443.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37236.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37236.74,NA
2021-2022,361,MADHYA PRADESH,KHANDWA,951.6500000000002,951.6500000000002,NA,951.6500000000002,92560.0,488886.0,NA,581446.0,171004.0,752450.0,7701.7300000000005,49755.45,NA,57457.18,1143.21,NA,NA,1143.21,40331.92563648001,NA,NA,40331.92,646.25,9489.15,NA,10135.400000000001,3060.0199999999995,276.35,NA,3336.37,612.568,1238.528,NA,1851.096,NA,NA,NA,NA,NA,NA,NA,NA,53495.71,60759.49,NA,114255.20000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53495.71,60759.49,NA,114255.20000000001,5068.489999999999,3815.86,NA,8884.35,48427.22,56943.63,NA,105370.85,538.0808099999999,2439.205575,NA,2977.2863849999994,NA,53.9854,NA,53.9854,2584.9820799999998,37956.583999999995,NA,40541.566080000004,3123.0699999999997,40449.75,NA,43572.82,6.448997072307681,71.03472328687161,NA,41.35187293259948,584.26,2659.6600000000003,NA,3243.92,45257.97000000001,16273.430000000002,NA,61531.40000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105370.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105370.85,NA
2021-2022,362,MADHYA PRADESH,KHARGONE,782.9,782.9,NA,782.9,156918.0,499979.0,NA,656897.0,146103.0,803000.0,11460.91,43154.29000000001,NA,54615.2,3888.8700000000003,NA,NA,3888.8700000000003,20665.673327880002,NA,NA,20665.660000000003,897.07,8674.03,NA,9571.1,2360.4,916.31,NA,3276.7100000000005,1120.3500000000001,3989.74,NA,5110.09,NA,NA,NA,NA,NA,NA,NA,NA,40393.270000000004,56734.359999999986,NA,97127.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40393.270000000004,56734.359999999986,NA,97127.63,2191.5499999999997,2836.71,NA,5028.259999999999,38201.72,53897.649999999994,NA,92099.36999999998,1223.8289399999999,3023.996457,NA,4247.825397,3.024,159.71904999999998,NA,162.74304999999998,3548.21544,34177.736000000004,NA,37725.95144,4775.05,37361.45,NA,42136.5,12.49956808227483,69.319256034354,NA,45.75112728784139,1335.96,3312.32,NA,4648.280000000001,33314.55,16247.87,NA,49562.420000000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92099.37000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92099.37000000001,NA
2021-2022,363,MADHYA PRADESH,MANDLA,1427.7,1427.7,NA,1427.7,31070.0,542920.0,NA,573990.0,180410.0,754400.0,2959.5199999999995,38488.83,NA,41448.350000000006,1814.45,NA,NA,1814.45,534.5999999999999,NA,NA,534.6,77.93,1674.14,NA,1752.0700000000002,422.73,292.2,NA,714.9300000000001,NA,65.604,NA,65.604,NA,NA,NA,NA,NA,NA,NA,NA,5809.2300000000005,40520.77,NA,46330.00000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5809.2300000000005,40520.77,NA,46330.00000000001,513.8399999999999,2225.47,NA,2739.3099999999995,5295.389999999999,38295.3,NA,43590.69,332.69604,2167.8788099999997,NA,2500.57485,NA,0.802,NA,0.802,311.71500000000003,6696.54,NA,7008.255,644.41,8865.22,NA,9509.63,12.169264209057312,23.149629327880962,NA,21.81573634186566,357.97,2332.52,NA,2690.4900000000002,4625.71,29265.450000000004,NA,33891.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43590.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43590.69,NA
2021-2022,364,MADHYA PRADESH,MANDSAUR,753.7,753.6999999999998,NA,753.6999999999999,74088.0,424380.0,NA,498468.0,54470.0,552938.0,7096.79,40650.799999999996,NA,47747.59,327.59999999999997,NA,NA,327.59999999999997,793.1519999999999,NA,NA,793.1499999999999,1431.63,14497.990000000002,NA,15929.619999999999,2643.73,NA,NA,2643.73,239.39999999999998,4676.436,NA,4915.835999999999,NA,NA,NA,NA,NA,NA,NA,NA,12532.300000000001,59825.229999999996,NA,72357.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12532.300000000001,59825.229999999996,NA,72357.53,1253.22,5982.52,NA,7235.74,11279.080000000002,53842.71,NA,65121.79,353.56235999999996,3070.0515,NA,3423.6138599999995,NA,27.989999999999995,NA,27.989999999999995,5726.4732,57991.8564,NA,63718.3296,6080.039999999999,61089.89,NA,67169.93000000001,53.90546037442768,113.45990942877874,NA,103.1450916812944,372.77,3244.75,NA,3617.52,5179.83,1924.9,NA,7104.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65121.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65121.79,NA
2021-2022,365,MADHYA PRADESH,MORENA,753.0,753.0,NA,753.0,224789.0,213700.0,NA,438489.0,58400.0,496889.0,28432.3,21681.15,NA,50113.45,10037.27,NA,NA,10037.27,4177.608,NA,NA,4177.61,1661.2299999999998,2494.45,NA,4155.68,239.26999999999998,151.69,NA,390.96000000000004,15.780000000000001,67.5,NA,83.28,NA,NA,NA,NA,NA,NA,NA,NA,44563.46000000001,24394.79,NA,68958.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44563.46000000001,24394.79,NA,68958.25,3498.04,2263.9900000000002,NA,5762.030000000001,41065.42,22130.799999999996,NA,63196.22,2807.81214,2973.34548,NA,5781.157619999999,NA,691.5290000000001,NA,691.5290000000001,8806.9296,11156.248800000001,NA,19963.1784,11614.72,14821.099999999999,NA,26435.82,28.283456007511916,66.97046649917763,NA,41.831331051129325,3071.8500000000004,3276.57,NA,6348.420000000001,29186.659999999996,7006.4800000000005,NA,36193.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63196.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63196.22,NA
2021-2022,366,MADHYA PRADESH,NARSINGHPUR,1191.0,1191.0,NA,1191.0,52769.0,426331.0,NA,479100.0,34200.0,513300.0,9914.029999999999,91049.87,NA,100963.9,2076.27,NA,NA,2076.27,371.70000000000005,NA,NA,371.7,283.87,16366.48,NA,16650.35,NA,3.6400000000000006,NA,3.6400000000000006,NA,50.58,NA,50.58,NA,NA,NA,NA,NA,NA,NA,NA,12645.869999999999,107470.57,NA,120116.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12645.869999999999,107470.57,NA,120116.44,847.1299999999999,8465.69,NA,9312.82,11798.74,99004.88,NA,110803.62,103.77753,2215.6689899999997,NA,2319.4465199999995,NA,NA,NA,NA,1135.5120000000002,71812.44,NA,72947.95199999999,1239.2899999999997,74028.09999999999,NA,75267.39,10.503579195744628,74.77217284642937,NA,67.92863807157204,109.75,2343.21,NA,2452.96,10553.48,24849.24,NA,35402.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110803.62000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110803.62000000001,NA
2021-2022,367,MADHYA PRADESH,NEEMUCH,854.8500000000001,854.85,NA,854.8500000000001,17976.0,357768.0,NA,375744.0,44300.0,420044.0,1174.44,27744.11,NA,28918.549999999996,201.60000000000002,NA,NA,201.60000000000002,447.5519999999999,NA,NA,447.56000000000006,252.54,8265.71,NA,8518.25,NA,753.4399999999999,NA,753.4399999999999,NA,158.76,NA,158.76,NA,NA,NA,NA,NA,NA,NA,NA,2076.1400000000003,36922.020000000004,NA,38998.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2076.1400000000003,36922.020000000004,NA,38998.16,207.61999999999998,3692.1899999999996,NA,3899.81,1868.52,33229.829999999994,NA,35098.35,94.25103,1654.1403974999998,NA,1748.3914274999997,NA,29.849999999999998,NA,29.849999999999998,1010.1672000000001,33062.8176,NA,34072.984800000006,1104.42,34746.81,NA,35851.229999999996,59.10667266071544,104.56511513901819,NA,102.14505810102183,99.6,1746.6,NA,1846.1999999999998,758.75,1673.21,NA,2431.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35098.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35098.35,NA
2021-2022,368,MADHYA PRADESH,NIWARI,943.6,943.6000000000001,NA,943.5999999999999,12830.0,139732.0,NA,152562.0,3900.0,156462.0,1221.78,13218.2,NA,14439.98,301.2,NA,NA,301.2,569.268,NA,NA,569.27,196.62,2683.39,NA,2880.01,319.73,109.26,NA,428.99,444.72,451.02,NA,895.74,NA,NA,NA,NA,NA,NA,NA,NA,3053.3199999999997,16461.870000000003,NA,19515.190000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3053.3199999999997,16461.870000000003,NA,19515.190000000002,152.67000000000002,1361.5,NA,1514.17,2900.6499999999996,15100.369999999999,NA,18001.019999999997,154.92498,944.2891275,NA,1099.2141075,NA,5.788169999999999,NA,5.788169999999999,786.5423999999999,10733.580000000002,NA,11520.1224,941.4599999999999,11683.66,NA,12625.119999999999,32.4568631168876,77.37333588514718,NA,70.13558120595388,193.82999999999998,1145.48,NA,1339.31,1920.28,3215.52,NA,5135.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18001.019999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18001.019999999997,NA
2021-2022,369,MADHYA PRADESH,PANNA,1182.8999999999999,1182.8999999999999,NA,1182.8999999999999,32712.0,629763.0,NA,662475.0,51025.0,713500.0,2152.21,45149.15,NA,47301.36,641.86,NA,NA,641.86,1850.3640000000003,NA,NA,1850.36,163.71,3779.06,NA,3942.77,575.0,311.03,NA,886.03,15.959999999999997,54.599999999999994,NA,70.56,NA,NA,NA,NA,NA,NA,NA,NA,5399.1,49293.84,NA,54692.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5399.1,49293.84,NA,54692.94,453.01,4638.48,NA,5091.49,4946.09,44655.35999999999,NA,49601.45,202.87941,2237.0034225,NA,2439.8828325,NA,97.8565,NA,97.8565,654.8256000000001,15116.166000000001,NA,15770.991600000001,857.7,17451.04,NA,18308.74,17.340970342229923,39.079384871155455,NA,36.911703186096375,219.15,2416.42,NA,2635.5699999999997,4072.12,27024.9,NA,31097.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49601.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49601.45,NA
2021-2022,370,MADHYA PRADESH,RAISEN,1207.3,1207.3,NA,1207.3,58600.0,602340.0,NA,660940.0,185700.0,846640.0,14945.33,63520.98,NA,78466.31,225.28,NA,NA,225.28,91.09799999999998,NA,NA,91.09,332.43,10324.57,NA,10657.0,1762.99,649.9300000000001,NA,2412.9199999999996,NA,343.92,NA,343.92,NA,NA,NA,NA,NA,NA,NA,NA,17357.12,74839.4,NA,92196.51999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17357.12,74839.4,NA,92196.51999999999,1735.71,5310.200000000001,NA,7045.91,15621.41,69529.2,NA,85150.61,251.57624999999996,3102.6605999999997,NA,3354.23685,NA,532.6402499999999,NA,532.6402499999999,1329.696,41298.255,NA,42627.951,1581.27,44933.549999999996,NA,46514.82,10.122453734970147,64.62543794549627,NA,54.626525869867514,271.93,3455.59,NA,3727.52,14019.79,24242.72,NA,38262.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85150.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85150.61,NA
2021-2022,371,MADHYA PRADESH,RAJGARH,NA,972.0,NA,972.0,NA,615498.0,NA,615498.0,NA,615498.0,NA,71600.81,NA,71600.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,18444.550000000003,NA,18444.550000000003,NA,735.8800000000001,NA,735.8800000000001,NA,924.0,NA,924.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,91705.24,NA,91705.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91705.24,NA,91705.24,NA,4585.26,NA,4585.26,NA,87119.98,NA,87119.98,NA,4038.23517,NA,4038.23517,NA,0.8073800000000001,NA,0.8073800000000001,NA,73778.1744,NA,73778.1744,NA,77817.23,NA,77817.23,NA,89.32190985351465,NA,89.32190985351465,NA,4534.900000000001,NA,4534.900000000001,NA,9806.02,NA,9806.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87119.98000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87119.98000000001,NA
2021-2022,372,MADHYA PRADESH,RATLAM,992.85,992.85,NA,992.85,8614.0,452986.0,NA,461600.0,24500.0,486100.0,443.69,53896.810000000005,NA,54340.5,1008.0,NA,NA,1008.0,19.44,NA,NA,19.44,54.5,24805.07,NA,24859.57,250.18,600.23,NA,850.41,NA,3050.4,NA,3050.4,NA,NA,NA,NA,NA,NA,NA,NA,1775.81,82352.51000000001,NA,84128.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1775.81,82352.51000000001,NA,84128.32,88.78999999999999,7958.699999999999,NA,8047.49,1687.02,74393.81,NA,76080.83,14.23281,4290.586679999999,NA,4304.81949,NA,41.35279499999999,NA,41.35279499999999,218.0,99220.312,NA,99438.312,232.23,103552.25,NA,103784.48,13.765693352775902,139.19471257084427,NA,136.41344343903714,15.46,6050.639999999999,NA,6066.099999999999,1453.56,495.44,NA,1949.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76080.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76080.83,NA
2021-2022,373,MADHYA PRADESH,REWA,1141.45,1141.4499999999998,NA,1141.45,85364.0,508396.0,NA,593760.0,37600.0,631360.0,3754.21,41425.990000000005,NA,45180.200000000004,2227.3500000000004,NA,NA,2227.3500000000004,889.41834,NA,NA,889.4200000000001,567.47,4783.31,NA,5350.780000000001,201.31,207.85999999999999,NA,409.1700000000001,11.219999999999999,115.38000000000001,NA,126.60000000000001,NA,NA,NA,NA,NA,NA,NA,NA,7650.98,46532.53999999999,NA,54183.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7650.98,46532.53999999999,NA,54183.52,542.96,4154.26,NA,4697.220000000001,7108.02,42378.28,NA,49486.299999999996,1142.8339799999999,4418.404387500001,NA,5561.238367499999,75.168,110.55852000000002,NA,185.72651999999997,2269.8576000000003,19133.1818,NA,21403.039399999994,3487.85,23662.14,NA,27149.989999999998,49.06922040174338,55.835536505964846,NA,54.86364913117367,1263.8400000000001,4921.21,NA,6185.05,3499.17,18213.340000000004,NA,21712.510000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49486.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49486.3,NA
2021-2022,374,MADHYA PRADESH,SAGAR,1205.0,1205.0,NA,1205.0,40053.0,885365.0,NA,925418.0,99782.0,1025200.0,3476.33,89757.22,NA,93233.55000000002,889.6200000000001,NA,NA,889.6200000000001,1061.2092862911795,NA,NA,1061.21,296.84999999999997,14094.769999999999,NA,14391.619999999999,1033.16,330.79,NA,1363.95,38.58,657.194,NA,695.7740000000001,NA,NA,NA,NA,NA,NA,NA,NA,6795.75,104839.97,NA,111635.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6795.75,104839.97,NA,111635.72,430.29999999999995,8021.2,NA,8451.49,6365.45,96818.76999999999,NA,103184.21999999999,155.81850000000003,3598.0807575,NA,3753.8992574999997,NA,80.77632499999999,NA,80.77632499999999,893.6784,55913.266800000005,NA,56806.9452,1049.5,59592.15000000001,NA,60641.649999999994,16.487443935621204,61.550203540078044,NA,58.77027514478473,164.89,3924.87,NA,4089.7599999999998,5306.89,36899.850000000006,NA,42206.740000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103184.21999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103184.21999999997,NA
2021-2022,375,MADHYA PRADESH,SATNA,1075.5,1075.5,NA,1075.5,47108.0,624998.0,NA,672106.0,79910.0,752016.0,3003.3100000000004,52535.83000000001,NA,55539.14000000001,594.0699999999999,NA,NA,594.0699999999999,5665.8915,NA,NA,5665.900000000001,122.41999999999999,9317.1,NA,9439.52,NA,136.58,NA,136.58,6.0,385.97999999999996,NA,391.97999999999996,NA,NA,NA,NA,NA,NA,NA,NA,9391.699999999999,62375.49,NA,71767.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9391.699999999999,62375.49,NA,71767.19,866.9,4387.78,NA,5254.69,8524.8,57987.71000000001,NA,66512.51000000001,358.11756,4334.77869,NA,4692.89625,NA,108.38399999999999,NA,108.38399999999999,489.7368,37268.415,NA,37758.1518,847.87,41711.6,NA,42559.469999999994,9.945922484984985,71.9317938232084,NA,63.987165722658766,387.45,4689.86,NA,5077.3099999999995,7647.59,18006.1,NA,25653.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66512.51000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66512.51000000001,NA
2021-2022,376,MADHYA PRADESH,SEHORE,1157.4,1157.3999999999999,NA,1157.4,95559.0,368413.0,NA,463972.0,193828.0,657800.0,9858.35,45808.88,NA,55667.229999999996,3247.5400000000004,NA,NA,3247.5400000000004,3124.3320000000003,NA,NA,3124.33,733.1300000000001,8990.49,NA,9723.619999999999,1067.19,344.39,NA,1411.5800000000002,23.64,229.92,NA,253.56,NA,NA,NA,NA,NA,NA,NA,NA,18054.18,55373.68000000001,NA,73427.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18054.18,55373.68000000001,NA,73427.86,1653.78,4589.320000000001,NA,6243.099999999999,16400.4,50784.36,NA,67184.76,359.27169000000004,2125.50888,NA,2484.78057,NA,117.4685,NA,117.4685,2932.5096,35961.990000000005,NA,38894.4996,3291.7700000000004,38204.97,NA,41496.74,20.0712787492988,75.22979515740673,NA,61.76510863475586,393.95,2321.02,NA,2714.97,13073.96,12428.95,NA,25502.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67184.76000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67184.76000000001,NA
2021-2022,377,MADHYA PRADESH,SEONI,1323.6,1323.6,NA,1323.6000000000001,71956.0,733064.0,NA,805020.0,70780.0,875800.0,4833.32,62079.29,NA,66912.61,608.95,NA,NA,608.95,897.0773999999999,NA,NA,897.0799999999999,204.14,6098.26,NA,6302.4,181.42,243.47,NA,424.89,25.119999999999997,112.95999999999998,NA,138.07999999999998,NA,NA,NA,NA,NA,NA,NA,NA,6750.030000000001,68533.98000000001,NA,75284.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6750.030000000001,68533.98000000001,NA,75284.01,563.1199999999999,5095.389999999999,NA,5658.51,6186.910000000001,63438.590000000004,NA,69625.5,274.16171999999995,3004.6405799999993,NA,3278.8023,NA,3.08425,NA,3.08425,789.9136000000001,24174.90148,NA,24964.81508,1064.0500000000002,27182.639999999996,NA,28246.689999999995,17.198407605735337,42.848745534855034,NA,40.569460901537504,295.4,3237.3199999999997,NA,3532.72,5101.62,36023.280000000006,NA,41124.90000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69625.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69625.5,NA
