YEAR,S.No,STATE,DISTRICT,RR_C,RR_C_NC,RR_PQ,RR_Tot,TGA_C,TGA_C_NC,TGA_PQ,TGA_Tot,TGA,TGA_Tot.1,GWR_RR_C,GWR_RR_C_NC,GWR_RR_PQ,GWR_RR_Tot,GWR_CI_C,GWR_CI_C_NC,GWR_CI_PQ,GWR_CI_Tot,GWR_SWI_IRR_C,GWR_SWI_IRR_C_NC,GWR_SWI_IRR_PQ,GWR_SWI_IRR_Tot,GWR_GWI_IRR_C,GWR_GWI_IRR_C_NC,GWR_GWI_IRR_PQ,GWR_GWI_IRR_Tot,GWR_TP_C,GWR_TP_C_NC,GWR_TP_PQ,GWR_TP_Tot,GWR_WCS_C,GWR_WCS_C_NC,GWR_WCS_PQ,GWR_WCS_Tot,GWR_PL_C,GWR_PL_C_NC,GWR_PL_PQ,GWR_PL_Tot,GWR_SF_C,GWR_SF_C_NC,GWR_SF_PQ,GWR_SF_Tot,GWR_C,GWR_C_NC,GWR_PQ,GWR_Tot,IFO_BF_C,IFO_BF_C_NC,IFO_BF_PQ,IFO_BF_Tot,IFO_SR_C,IFO_SR_C_NC,IFO_SR_PQ,IFO_SR_Tot,IFO_LF_C,IFO_LF_C_NC,IFO_LF_PQ,IFO_LF_Tot,IFO_VF_C,IFO_VF_C_NC,IFO_VF_PQ,IFO_VF_Tot,IFO_EV_C,IFO_EV_C_NC,IFO_EV_PQ,IFO_EV_Tot,IFO_TR_C,IFO_TR_C_NC,IFO_TR_PQ,IFO_TR_Tot,IFO_ET_C,IFO_ET_C_NC,IFO_ET_PQ,IFO_ET_Tot,IFO_C,IFO_C_NC,IFO_PQ,IFO_Tot,AGR_C,AGR_C_NC,AGR_PQ,AGR_Tot,EFR_C,EFR_C_NC,EFR_PQ,EFR_Tot,AER_C,AER_C_NC,AER_PQ,AER_Tot,GWE_DOM_C,GWE_DOM_C_NC,GWE_DOM_PQ,GWE_DOM_Tot,GWE_IND_C,GWE_IND_C_NC,GWE_IND_PQ,GWE_IND_Tot,GWE_IRR_C,GWE_IRR_C_NC,GWE_IRR_PQ,GWE_IRR_Tot,GWE_C,GWE_C_NC,GWE_PQ,GWE_Tot,GWE_C.1,GWE_C_NC.1,GWE_PQ.1,GWE_Tot.1,DOM_DOM_C,DOM_DOM_C_NC,DOM_DOM_PQ,DOM_DOM_Tot,NAG_C,NAG_C_NC,NAG_PQ,NAG_Tot,QT_MP_C,QT_MP_C_NC,QT_MP_PQ,QT_OP_C,QT_OP_C_NC,QT_OP_PQ,APR_WL,APR_FP,APR_SD,CSA_C,CSA_C_NC,CSA_PQ,CSA_Tot,UCA_FR,UCA_SL,UCA_FR.1,UCA_SL.1,CFA_FR,CFA_SL,CFA_FR.1,CFA_SL.1,CFA_FR.2,CFA_SL.2,CFA_FR.3,CFA_SL.3,CFA_FR.4,CFA_SL.4,CFA_FR.5,CFA_SL.5,TGAH_FR,TGAH_SL
2022-2023,289,KARNATAKA,Haveri,721.4282049337484,807.3228154394392,NA,773.3748323813625,187241.0,286513.0,NA,473754.0,8010.0,481764.0,7564.5199999999995,14119.98,NA,21684.500000000004,1283.16,NA,NA,1283.16,27316.399999999998,7509.15,NA,34825.55,2537.7,3034.55,NA,5572.24,437.95,1597.0400000000002,NA,2034.99,56.336,347.04,NA,403.374,NA,NA,NA,NA,NA,NA,NA,NA,39196.03,26607.780000000002,NA,65803.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39196.03,26607.780000000002,NA,65803.81,3919.6100000000006,2660.7799999999997,NA,6580.38,35276.42,23947.0,NA,59223.42,650.82004119,1296.35021403,NA,1947.17025522,7.066399999999996,65.94929499999998,NA,73.01569499999997,14954.240000000002,19144.92,NA,34099.16,15612.119999999999,20507.21,NA,36119.33,44.25653170021221,85.635820770869,NA,60.98825430885282,767.22,1417.46,NA,2184.68,19547.910000000003,5730.879999999999,NA,25278.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59223.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59223.42,NA
2022-2023,290,KARNATAKA,Kalburgi,800.4272986708811,836.8029049438852,NA,825.1293119285722,351812.0,744455.0,NA,1096267.0,1262.0,1097529.0,16752.469999999998,40657.84,NA,57410.31,211.14999999999998,NA,NA,211.14999999999998,3866.6800000000003,NA,NA,3866.6800000000003,808.3699999999999,5392.549999999998,NA,6200.92,50.220000000000006,449.18999999999994,NA,499.4100000000001,NA,3801.3999999999996,NA,3801.3999999999996,NA,NA,NA,NA,NA,NA,NA,NA,21688.889999999996,50300.98000000001,NA,71989.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21688.889999999996,50300.98000000001,NA,71989.87,2168.8999999999996,4534.87,NA,6703.770000000001,19519.989999999998,45766.11,NA,65286.09999999999,1549.0847835,5593.442755500001,NA,7142.527539000001,1.7999999999999998,45.9,NA,47.699999999999996,4769.677260273973,14845.388356164383,NA,19615.06561643835,6320.57,20484.75,NA,26805.319999999996,32.37998585040259,44.75964856965121,NA,41.05823444806781,1681.67,5971.549999999999,NA,7653.219999999998,13246.41,25193.8,NA,38440.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65286.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65286.1,NA
2022-2023,291,KARNATAKA,Kodagu,2325.56,2248.915628091801,NA,2250.9158886974715,5287.0,197296.0,NA,202583.0,208756.0,411339.0,688.54,18399.04,NA,19087.58,70.28,NA,NA,70.28,1188.0,796.77,NA,1984.7700000000002,477.12,1971.6100000000001,NA,2448.7300000000005,0.25,53.230000000000004,NA,53.480000000000004,333.44,699.6,NA,1033.04,NA,NA,NA,NA,NA,NA,NA,NA,2757.63,21920.22,NA,24677.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2757.63,21920.22,NA,24677.85,275.76,2192.03,NA,2467.79,2481.87,19728.190000000002,NA,22210.059999999998,11.9761245,910.6039986236747,NA,922.5801231236746,1.6425,93.24217,NA,94.88467,1529.92,6423.77,NA,7953.6900000000005,1543.54,7427.629999999999,NA,8971.17,62.192620886670134,37.64983001481635,NA,40.392371745056074,12.2,944.03,NA,956.23,938.11,12267.13,NA,13205.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22210.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22210.06,NA
2022-2023,292,KARNATAKA,Kolara,NA,822.0379211156774,NA,822.0379211156774,NA,382763.0,NA,382763.0,16230.0,398993.0,NA,21359.11,NA,21359.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,14969.37,NA,14969.37,NA,8081.030000000001,NA,8081.030000000001,NA,1072.896,NA,1072.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,45482.41,NA,45482.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45482.41,NA,45482.41,NA,4548.24,NA,4548.24,NA,40934.17,NA,40934.17,NA,4097.326188,NA,4097.326188,NA,150.38000000000002,NA,150.38000000000002,NA,66486.47,NA,66486.47,NA,70734.18,NA,70734.18,NA,172.7998393518178,NA,172.7998393518178,NA,4297.599999999999,NA,4297.599999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40934.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40934.17,NA
2022-2023,293,KARNATAKA,Koppal,607.2701576575598,642.3034392262072,NA,627.3704304401463,230119.0,309747.0,NA,539866.0,17738.0,557604.0,7825.68,11516.63,NA,19342.31,NA,NA,NA,NA,30610.34,4014.7599999999998,NA,34625.1,1964.55,8903.05,NA,10867.599999999999,179.07,127.06,NA,306.13,3.474,32.148,NA,35.622,NA,NA,NA,NA,NA,NA,NA,NA,40583.10999999999,24593.64,NA,65176.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40583.10999999999,24593.64,NA,65176.75,4058.32,2014.69,NA,6073.009999999999,36524.79,22578.950000000004,NA,59103.74,1397.5020719999998,1355.935653,NA,2753.4377250000002,16.8801,33.8815,NA,50.7616,9146.060547945206,24600.028219178083,NA,33746.08876712329,10560.439999999999,25989.83,NA,36550.270000000004,28.91307520180129,115.10645977780187,NA,61.84087504445574,1495.46,1431.38,NA,2926.8399999999997,25866.380000000005,402.77000000000004,NA,26269.150000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59103.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59103.74,NA
2022-2023,294,KARNATAKA,Mandya,739.3429110644902,715.5326942045643,NA,731.452236344836,322094.0,159649.0,NA,481743.0,13828.0,495571.0,14634.869999999999,7344.2699999999995,NA,21979.14,4036.2200000000003,NA,NA,4036.2200000000003,31082.46,3706.5299999999997,NA,34788.990000000005,5188.889999999999,5610.2,NA,10799.09,647.52,482.3299999999999,NA,1129.85,272.408,391.86199999999997,NA,664.2700000000001,NA,NA,NA,NA,NA,NA,NA,NA,55862.37,17535.19,NA,73397.56000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55862.37,17535.19,NA,73397.56000000001,5586.23,1615.9700000000003,NA,7202.19,50276.14,15919.22,NA,66195.36000000002,2706.4412009999996,1222.506837,NA,3928.9480379999995,18.16,48.6875,NA,66.8475,19385.4170464,16834.5720045589,NA,36219.9890509589,22110.0,18105.789999999997,NA,40215.79,43.977123144298666,113.73540914693055,NA,60.75318572177867,2757.74,1245.6899999999998,NA,4003.43,28114.829999999998,726.6500000000001,NA,28841.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66195.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66195.36,NA
2022-2023,295,KARNATAKA,Mysuru,784.4005240340667,809.1176833466866,NA,800.1877510647516,220978.0,390667.0,NA,611645.0,19411.0,631056.0,11030.699999999999,20830.219999999998,NA,31860.92,4191.029999999999,NA,NA,4191.029999999999,16373.93,NA,NA,16373.93,2889.0200000000004,3808.8799999999997,NA,6697.889999999999,725.5799999999999,838.78,NA,1564.3599999999997,417.662,1273.3200000000002,NA,1690.982,NA,NA,NA,NA,NA,NA,NA,NA,35627.95,26751.199999999997,NA,62379.149999999994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35627.95,26751.199999999997,NA,62379.149999999994,3321.4900000000002,2675.12,NA,5996.61,32306.46,24076.08,NA,56382.54,1282.98361035,2955.6725449999994,NA,4238.65615535,28.032645,57.946535,NA,85.97918,11564.126709259259,15288.474507166944,NA,26852.601216426207,12875.150000000001,18302.1,NA,31177.25,39.853174875860745,76.0177736575057,NA,55.29593026493662,1333.15,3180.96,NA,4514.110000000001,19381.14,6005.54,NA,25386.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56382.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56382.54,NA
2022-2023,296,KARNATAKA,Raichur,625.4764804277844,495.3040733625427,NA,564.1549017667322,443588.0,395079.0,NA,838667.0,8325.0,846992.0,19147.81,16071.880000000001,NA,35219.69,1447.95,NA,NA,1447.95,33210.270000000004,NA,NA,33210.270000000004,3359.3500000000004,2757.13,NA,6116.48,81.62,158.40000000000003,NA,240.01999999999998,454.77199999999993,619.4439999999998,NA,1074.216,NA,NA,NA,NA,NA,NA,NA,NA,57701.770000000004,19606.829999999998,NA,77308.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57701.770000000004,19606.829999999998,NA,77308.6,5770.18,1721.37,NA,7491.549999999999,51931.59,17885.46,NA,69817.05,1837.289988,1402.759167,NA,3240.0491549999997,15.28,157.56,NA,172.84,14486.044657534245,13328.407808219177,NA,27814.452465753424,16338.6,14888.71,NA,31227.309999999998,31.46177500053436,83.24476977388336,NA,44.727340957545465,2052.32,1536.75,NA,3589.0699999999997,35377.97,4629.88,NA,40007.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69817.04999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69817.04999999999,NA
2022-2023,297,KARNATAKA,Shivamogga,793.1825617619447,2069.5111601195736,NA,1916.3738979978687,80956.0,593775.0,NA,674731.0,172586.0,847317.0,3595.92,59632.600000000006,NA,63228.520000000004,1347.48,NA,NA,1347.48,24164.62,4753.0,NA,28917.62,1417.1,9333.510000000002,NA,10750.61,11.31,1594.96,NA,1606.27,26.700000000000003,618.7800000000001,NA,645.4800000000001,NA,NA,NA,NA,NA,NA,NA,NA,30563.129999999997,75932.86,NA,106495.98999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30563.129999999997,75932.86,NA,106495.98999999999,3056.3199999999997,6865.08,NA,9921.4,27506.809999999998,69067.78,NA,96574.59000000001,204.73154775,2473.9420410000002,NA,2678.6735887500004,253.83,NA,NA,253.83,4790.099999999999,31510.104109589043,NA,36300.20410958904,5248.66,33984.04,NA,39232.700000000004,19.08131113713295,49.203897968053994,NA,40.624247019842386,210.55,2539.42,NA,2749.9700000000003,22252.33,36833.56,NA,59085.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96574.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96574.59,NA
2022-2023,298,KARNATAKA,Tumakuru,796.0283372990942,717.321064285262,NA,733.3663317859978,202147.0,789450.0,NA,991597.0,68728.0,1060325.0,10299.419999999998,42237.12,NA,52536.54,1185.01,NA,NA,1185.01,11640.91,NA,NA,11640.91,NA,9144.42,NA,9144.42,334.46,5492.349999999999,NA,5826.8099999999995,796.5899999999999,1887.15,NA,2683.74,NA,NA,NA,NA,NA,NA,NA,NA,24256.379999999997,58761.04,NA,83017.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24256.379999999997,58761.04,NA,83017.42,2425.6400000000003,5876.1,NA,8301.740000000002,21830.739999999998,52884.939999999995,NA,74715.68000000001,1401.818562,4321.071918000001,NA,5722.890480000001,22.800000000000004,48.22800003,NA,71.02800002999999,7117.0448,55657.479073232185,NA,62774.52387323219,8541.67,60026.78999999999,NA,68568.45999999999,39.12680009930951,113.50450619779468,NA,91.7725168264546,1467.8200000000002,4516.38,NA,5984.199999999999,13223.07,1228.9299999999998,NA,14452.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74715.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74715.68,NA
2022-2023,299,KARNATAKA,Udupi,NA,4419.643069581371,NA,4419.64306958137,NA,286998.0,NA,286998.0,70074.0,357072.0,NA,45333.31999999999,NA,45333.31999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,5350.599999999999,NA,5350.599999999999,NA,573.4499999999999,NA,573.4499999999999,NA,1118.1159999999998,NA,1118.1159999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,52375.49,NA,52375.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52375.49,NA,52375.49,NA,5237.570000000001,NA,5237.570000000001,NA,47137.91999999999,NA,47137.91999999999,NA,2095.8978899999997,NA,2095.8978899999997,NA,35.92100000000001,NA,35.92100000000001,NA,13778.539999999999,NA,13778.539999999999,NA,15910.350000000002,NA,15910.350000000002,NA,33.752762107449804,NA,33.752762107449804,NA,2144.62,NA,2144.62,NA,31178.850000000002,NA,31178.850000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47137.920000000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47137.920000000006,NA
2022-2023,300,KARNATAKA,Uttara Kannada,NA,2600.682383060916,NA,2600.682383060916,NA,658548.0,NA,658548.0,371143.0,1029691.0,NA,81894.01,NA,81894.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,8447.810000000001,NA,8447.810000000001,NA,1011.73,NA,1011.73,NA,1558.6299999999999,NA,1558.6299999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,92912.18000000001,NA,92912.18000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92912.18000000001,NA,92912.18000000001,NA,9010.57,NA,9010.57,NA,83901.61000000002,NA,83901.61000000002,NA,3126.8320679999997,NA,3126.8320679999997,NA,NA,NA,NA,NA,23813.64875047771,NA,23813.64875047771,NA,26940.47,NA,26940.47,NA,32.10959837361881,NA,32.10959837361881,NA,3194.9700000000003,NA,3194.9700000000003,NA,56892.98999999999,NA,56892.98999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83901.61000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83901.61000000002,NA
2022-2023,301,KARNATAKA,Vijayanagara,680.7827582019119,690.3371511717146,NA,689.3168591930012,57639.0,482114.0,NA,539753.0,27012.0,566765.0,2202.31,22721.45,NA,24923.760000000002,438.21000000000004,NA,NA,438.21000000000004,5603.62,4375.54,NA,9979.16,NA,4802.12,NA,4802.12,120.53999999999999,525.41,NA,645.95,9.6,117.19999999999999,NA,126.8,NA,NA,NA,NA,NA,NA,NA,NA,8374.279999999999,32541.72,NA,40916.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8374.279999999999,32541.72,NA,40916.0,837.4200000000001,3111.7200000000003,NA,3949.13,7536.86,29430.0,NA,36966.86,305.487261,1903.8953339999998,NA,2209.382595,12.986874628199999,17.976999948,NA,30.9638745762,4009.067808219178,24613.7301369863,NA,28622.79794520548,4327.53,26535.57,NA,30863.1,57.41820864391802,90.16503567787971,NA,83.48856245837487,325.97,2000.6599999999999,NA,2326.63,4263.2699999999995,3754.52,NA,8017.789999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36966.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36966.86,NA
2022-2023,302,KARNATAKA,Vijayapura,612.0418353459864,620.3726719980247,NA,612.6782934205157,968711.9437730255,80129.2180123979,NA,1048841.1617854233,1462.87,1050304.0364782591,66969.18,5590.07,NA,72559.25000000001,1070.66,NA,NA,1070.66,23012.3,1150.5900000000001,NA,24162.890000000003,5465.89,855.82,NA,6321.71,844.0600000000002,3.69,NA,847.7500000000001,922.2680000000003,112.608,NA,1034.876,NA,NA,NA,NA,NA,NA,NA,NA,98284.39000000001,7712.780000000001,NA,105997.17000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98284.39000000001,7712.780000000001,NA,105997.17000000003,9828.450000000003,771.27,NA,10599.720000000001,88455.94000000002,6941.51,NA,95397.45,4825.033622999999,187.46378099999998,NA,5012.497404,18.25,NA,NA,18.25,28818.16,4790.3,NA,33608.46,33661.44,4977.759999999999,NA,38639.19,38.05447096034477,71.71004579695195,NA,40.50337823495283,5041.58,195.88,NA,5237.459999999999,54577.94999999999,3088.83,NA,57666.77999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95397.45000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95397.45000000001,NA
2022-2023,303,KARNATAKA,Yadgir,761.973995785592,816.7931919110383,NA,779.6346278930761,349278.0,166004.0,NA,515282.0,12217.0,527499.0,14699.81,8011.969999999999,NA,22711.78,1208.32,NA,NA,1208.32,24557.4,NA,NA,24557.4,1372.8400000000001,773.65,NA,2146.4900000000002,246.72000000000003,597.15,NA,843.87,1618.8960000000002,3501.046,NA,5119.942,NA,NA,NA,NA,NA,NA,NA,NA,43703.99,12883.810000000001,NA,56587.799999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43703.99,12883.810000000001,NA,56587.799999999996,4370.41,1026.27,NA,5396.680000000001,39333.58,11857.539999999999,NA,51191.119999999995,1997.5680945,860.3888039999999,NA,2857.9568985,323.31,558.8000000000001,NA,882.11,6775.95,8929.4,NA,15705.349999999999,9096.82,10348.58,NA,19445.399999999998,23.127363438568267,87.27425756101181,NA,37.985885051938695,2132.2,905.4300000000001,NA,3037.63,30102.13,2456.97,NA,32559.100000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51191.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51191.12,NA
2022-2023,304,KERALA,ALAPPUZHA,NA,2607.18,NA,2607.18,NA,141403.0,NA,141403.0,NA,141403.0,NA,31454.13,NA,31454.13,NA,NA,NA,NA,NA,5881.259999999999,NA,5881.259999999999,NA,883.47,NA,883.47,NA,127.18000000000002,NA,127.18000000000002,NA,313.486,NA,313.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,38659.51999999999,NA,38659.51999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38659.51999999999,NA,38659.51999999999,NA,2615.69,NA,2615.69,NA,36043.83000000001,NA,36043.83000000001,NA,10178.12031975,NA,10178.12031975,NA,261.51965,NA,261.51965,NA,3737.237,NA,3737.237,NA,14176.88,NA,14176.88,NA,39.332335104232804,NA,39.332335104232804,NA,10454.89,NA,10454.89,NA,21590.18,NA,21590.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36043.83000000001,NA,NA,NA,202.28,NA,202.28,NA,NA,NA,NA,NA,NA,NA,36043.83000000001,NA
2022-2023,305,KERALA,ERNAKULAM,NA,3017.9699999999993,NA,3017.9699999999993,NA,226947.5,NA,226947.5,67499.5,294447.0,NA,43079.799999999996,NA,43079.799999999996,NA,NA,NA,NA,NA,5227.2,NA,5227.2,NA,1885.1200000000001,NA,1885.1200000000001,NA,319.32,NA,319.32,NA,752.306,NA,752.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,51263.73000000001,NA,51263.73000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51263.73000000001,NA,51263.73000000001,NA,5016.04,NA,5016.04,NA,46247.69,NA,46247.69,NA,14790.763992375,NA,14790.763992375,NA,213.80135,NA,213.80135,NA,7946.467500000001,NA,7946.467500000001,NA,22951.01,NA,22951.01,NA,49.626284037105414,NA,49.626284037105414,NA,19055.839999999997,NA,19055.839999999997,NA,19031.6,NA,19031.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46247.69,NA,0.6799999999999999,NA,119.22,NA,119.91999999999999,NA,NA,NA,NA,NA,NA,NA,46247.69,NA
2022-2023,306,KERALA,IDUKKI,NA,3638.0999999999995,NA,3638.0999999999995,NA,108891.0,NA,108891.0,326914.0,435805.0,NA,18782.760000000002,NA,18782.760000000002,NA,NA,NA,NA,NA,467.52000000000004,NA,467.52000000000004,NA,1579.1599999999999,NA,1579.1599999999999,NA,7.960000000000001,NA,7.960000000000001,NA,114.53799999999998,NA,114.53799999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,20951.96,NA,20951.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20951.96,NA,20951.96,NA,2095.1800000000003,NA,2095.1800000000003,NA,18856.780000000002,NA,18856.780000000002,NA,4141.901338500001,NA,4141.901338500001,NA,13.261500000000002,NA,13.261500000000002,NA,6066.22,NA,6066.22,NA,10221.390000000001,NA,10221.390000000001,NA,54.20538395208514,NA,54.20538395208514,NA,4141.91,NA,4141.91,NA,8635.39,NA,8635.39,NA,NA,NA,NA,NA,NA,NA,NA,50.256719999999994,NA,NA,NA,NA,NA,NA,18856.780000000002,NA,0.08,NA,10.78,NA,10.86,NA,NA,NA,NA,NA,NA,NA,18856.780000000002,NA
2022-2023,307,KERALA,KANNUR,NA,3143.1467758481217,NA,3143.1467758481217,NA,232396.0,NA,232396.0,64400.0,296796.0,NA,39660.14,NA,39660.14,NA,NA,NA,NA,NA,1109.31,NA,1109.31,NA,2474.15,NA,2474.15,NA,247.23,NA,247.23,NA,790.434,NA,790.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,44281.270000000004,NA,44281.270000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44281.270000000004,NA,44281.270000000004,NA,4428.13,NA,4428.13,NA,39853.14,NA,39853.14,NA,11628.569556374998,NA,11628.569556374998,NA,43.365,NA,43.365,NA,8153.015000000001,NA,8153.015000000001,NA,19824.949999999997,NA,19824.949999999997,NA,49.745013818233645,NA,49.745013818233645,NA,14322.080000000002,NA,14322.080000000002,NA,17484.7,NA,17484.7,NA,NA,NA,NA,NA,NA,NA,NA,17.634239999999995,NA,NA,NA,NA,NA,NA,39853.14,NA,4.999999999999999,NA,81.99000000000001,NA,87.00000000000001,NA,NA,NA,NA,NA,NA,NA,39853.14,NA
