Year,S.No,STATE,DISTRICT,RR_C,RR_C_NC,RR_PQ,RR_Tot,TGA_C,TGA_C_NC,TGA_PQ,TGA_Tot,TGA,TGA_Tot,GWR_RR_C,GWR_RR_C_NC,GWR_RR_PQ,GWR_RR_Tot,GWR_CI_C,GWR_CI_C_NC,GWR_CI_PQ,GWR_CI_Tot,GWR_SWI_IRR_C,GWR_SWI_IRR_C_NC,GWR_SWI_IRR_PQ,GWR_SWI_IRR_Tot,GWR_GWI_IRR_C,GWR_GWI_IRR_C_NC,GWR_GWI_IRR_PQ,GWR_GWI_IRR_Tot,GWR_TP_C,GWR_TP_C_NC,GWR_TP_PQ,GWR_TP_Tot,GWR_WCS_C,GWR_WCS_C_NC,GWR_WCS_PQ,GWR_WCS_Tot,GWR_PL_C,GWR_PL_C_NC,GWR_PL_PQ,GWR_PL_Tot,GWR_SF_C,GWR_SF_C_NC,GWR_SF_PQ,GWR_SF_Tot,GWR_C,GWR_C_NC,GWR_PQ,GWR_Tot,IFO_BF_C,IFO_BF_C_NC,IFO_BF_PQ,IFO_BF_Tot,IFO_SR_C,IFO_SR_C_NC,IFO_SR_PQ,IFO_SR_Tot,IFO_LF_C,IFO_LF_C_NC,IFO_LF_PQ,IFO_LF_Tot,IFO_VF_C,IFO_VF_C_NC,IFO_VF_PQ,IFO_VF_Tot,IFO_EV_C,IFO_EV_C_NC,IFO_EV_PQ,IFO_EV_Tot,IFO_TR_C,IFO_TR_C_NC,IFO_TR_PQ,IFO_TR_Tot,IFO_ET_C,IFO_ET_C_NC,IFO_ET_PQ,IFO_ET_Tot,IFO_C,IFO_C_NC,IFO_PQ,IFO_Tot,AGR_C,AGR_C_NC,AGR_PQ,AGR_Tot,EFR_C,EFR_C_NC,EFR_PQ,EFR_Tot,AER_C,AER_C_NC,AER_PQ,AER_Tot,GWE_DOM_C,GWE_DOM_C_NC,GWE_DOM_PQ,GWE_DOM_Tot,GWE_IND_C,GWE_IND_C_NC,GWE_IND_PQ,GWE_IND_Tot,GWE_IRR_C,GWE_IRR_C_NC,GWE_IRR_PQ,GWE_IRR_Tot,GWE_C,GWE_C_NC,GWE_PQ,GWE_Tot,GWE_C,GWE_C_NC,GWE_PQ,GWE_Tot,DOM_DOM_C,DOM_DOM_C_NC,DOM_DOM_PQ,DOM_DOM_Tot,NAG_C,NAG_C_NC,NAG_PQ,NAG_Tot,QT_MP_C,QT_MP_C_NC,QT_MP_PQ,QT_OP_C,QT_OP_C_NC,QT_OP_PQ,APR_WL,APR_FP,APR_SD,CSA_C,CSA_C_NC,CSA_PQ,CSA_Tot,UCA_FR,UCA_SL,UCA_FR,UCA_SL,CFA_FR,CFA_SL,CFA_FR,CFA_SL,CFA_FR,CFA_SL,CFA_FR,CFA_SL,CFA_FR,CFA_SL,CFA_FR,CFA_SL,TGAH_FR,TGAH_SL
2019-2020,97,BIHAR,VAISHALI,0.0,1176.6,0.0,1176.6,0.0,199518.0,0.0,199518.0,0.0,199518.0,0.0,53729.47,0.0,53729.47,0.0,,0.0,0.0,0.0,8384.12,0.0,8384.12,0.0,12730.4,0.0,12730.4,0.0,249.36,0.0,249.36,0.0,0.0,0.0,0.0,,,,,,,,,0.0,75093.36,0.0,75093.36,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,75093.36,0.0,75093.36,0.0,7509.34,0.0,7509.34,0.0,67584.02,0.0,67584.02,,6824.32032,,6824.32032,,2106.0,,2106.0,,33210.58,,33210.58,,42140.93,,42140.93,,62.3533935980725,,62.3533935980725,0.0,7665.81,0.0,7665.81,0.0,24601.61,0.0,24601.61,,,,,,,,,,,,,,0.0,0.0,67584.02,0.0,0.0,,0.0,,0.0,,,,,,,,67584.02,0.0
2019-2020,98,BIHAR,WEST CHAMPARAN,0.0,1472.0,0.0,1472.0,0.0,387181.0,0.0,387181.0,47257.0,434438.0,0.0,110074.42,0.0,110074.42,0.0,,0.0,0.0,0.0,15411.87,0.0,15411.87,0.0,11802.03,0.0,11802.03,0.0,284.88,0.0,284.88,0.0,0.0,0.0,0.0,,,,,,,,,0.0,137573.2,0.0,137573.2,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,137573.2,0.0,137573.2,0.0,11298.57,0.0,11298.57,0.0,126274.63,0.0,126274.63,,8133.97536,,8133.97536,,1782.0,,1782.0,,32459.7,,32459.7,,42375.7,,42375.7,,33.558364019756,,33.558364019756,0.0,9136.96,0.0,9136.96,0.0,82895.96,0.0,82895.96,,,,,,,,,,,,,,0.0,0.0,126274.63,0.0,0.0,,0.0,,0.0,,,,,,,,126274.63,0.0
2019-2020,99,CHANDIGARH,CHANDIGARH,0.0,1078.0,0.0,1078.0,0.0,11400.0,0.0,11400.0,0.0,11400.0,0.0,1669.33,0.0,1669.33,,,,,0.0,4342.77,0.0,4342.77,0.0,205.77,0.0,205.77,0.0,103.79,,103.79,,53.934,,53.934,,,,,,,,,0.0,6375.6,0.0,6375.6,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,6375.6,0.0,6375.6,0.0,637.56,0.0,637.56,0.0,5738.04,0.0,5738.04,,3483.2,,3483.2,,190.8,,190.8,,950.7,,950.7,,4624.7,,4624.7,,80.5972074088016,,80.5972074088016,0.0,3483.2,0.0,3483.2,0.0,1113.34,0.0,1113.34,,,,,,,,,,,,,,0.0,0.0,5738.04,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,5738.04,0.0
2019-2020,100,CHHATTISGARH,BALOD,1122.9,1122.9,0.0,1122.9,105541.0,155929.0,0.0,261470.0,19404.0,280874.0,5939.65,11963.37,0.0,17903.02,613.85,,0.0,613.85,6309.78984,0.0,0.0,6309.79,3084.39,5989.02,0.0,9073.41,160.4,446.57,0.0,606.97,1184.776,672.24,0.0,1857.016,,,,,,,,,17292.86,19071.2,0.0,36364.06,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,17292.86,19071.2,0.0,36364.06,1729.28,1500.23,0.0,3229.51,15563.58,17570.97,0.0,33134.55,719.84643,1412.919745,,2132.766175,217.368266108168,5.91248538322528,,223.280751491393,6931.22257062066,13458.4622549181,,20389.6848255388,7868.47,14877.3,,22745.77,50.5569412692967,84.6697706501121,,68.6466845030338,800.63,1555.59,0.0,2356.22,7614.33,3040.17,0.0,10654.5,,,,,,,,,,,,,,48720.24,0.0,81854.8,0.0,0.0,,0.0,,0.0,,,,,,,,81854.8,0.0
2019-2020,101,CHHATTISGARH,BALODA BAZAR,1381.14141662568,1387.80224215649,0.0,1385.60606619414,164673.0,334767.0,0.0,499440.0,0.0,499440.0,14088.29,24280.91,0.0,38369.2,167.33,,0.0,167.33,10972.14,2424.492,0.0,13396.63,4125.01,2539.59,0.0,6664.6,687.87,52.28,0.0,740.15,644.912,546.72,0.0,1191.632,,,,,,,,,30685.56,29843.99,0.0,60529.55,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,30685.56,29843.99,0.0,60529.55,3068.56,2872.76,0.0,5941.32,27617.0,26971.23,0.0,54588.23,1730.50953,2886.65871,,4617.16824,431.217368421052,28.191430719118,,459.40879914017,10036.5612534935,7513.70828503491,,17550.2695385284,12198.31,10428.57,,22626.88,44.1695694680813,38.6655336074773,,41.4501074682216,2496.53,3986.03,0.0,6482.56,14652.67,15443.3,0.0,30095.97,,,,,,,,,,,,,,93822.46,0.0,148410.69,0.0,0.0,,0.0,,0.0,,,,,,,,148410.69,0.0
2019-2020,102,CHHATTISGARH,BALRAMPUR,1317.0,1317.0,0.0,1317.0,16893.0,549238.0,0.0,566131.0,147789.0,713920.0,1615.8,47410.17,0.0,49025.97,106.93,,,106.93,1014.9858,0.0,0.0,1014.99,142.67,2520.85,0.0,2663.52,109.95,0.0,0.0,109.95,8.0,156.8,0.0,164.8,,,,,,,,,2998.34,50087.82,0.0,53086.16,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,2998.34,50087.82,0.0,53086.16,299.84,5008.79,0.0,5308.63,2698.5,45079.03,0.0,47777.53,55.77054,1876.88256,,1932.6531,0.072,46.403671719256,,46.475671719256,622.995530085511,11008.103582413,,11631.0991124985,678.83,12931.36,,13610.19,25.1558273114693,28.685976605974,,28.4865919188372,63.67,2136.98,0.0,2200.65,2011.77,31887.56,0.0,33899.33,,,,,,,,,,,,,,103902.81,0.0,151680.34,0.0,0.0,,0.0,,0.0,,,,,,,,151680.34,0.0
2019-2020,103,CHHATTISGARH,BASTAR,1362.6,1362.6,0.0,1362.6,6165.0,377368.0,0.0,383533.0,229465.0,612998.0,439.74,28064.27,0.0,28504.01,62.58,,,62.58,99.864,0.0,0.0,99.87,149.19,2302.48,0.0,2451.67,262.29,225.97,0.0,488.26,11.76,194.14,0.0,205.9,,,,,,,,,1025.45,30786.88,0.0,31812.33,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,1025.45,30786.88,0.0,31812.33,93.76,2579.59,0.0,2673.35,931.69,28207.29,0.0,29138.98,31.55571,2135.982555,,2167.538265,6.188,43.5544768311779,,49.7424768311779,621.691275112345,8474.97953755254,,9096.67081266488,659.45,10654.48,,11313.93,70.7799804656055,37.7720794872531,,38.8274744002707,35.02,2365.31,0.0,2400.33,268.77,17323.47,0.0,17592.24,,,,,,,,,,,,,,72293.22,0.0,101432.2,0.0,0.0,,0.0,,0.0,,,,,,,,101432.2,0.0
2019-2020,104,CHHATTISGARH,BEMETARA,1122.9,1122.9,0.0,1122.9,55638.0,229843.0,0.0,285481.0,0.0,285481.0,3345.84,15058.81,0.0,18404.65,672.64,,,672.64,8749.3356,611.064,0.0,9360.4,3180.68,12972.93,0.0,16153.61,498.72,896.49,0.0,1395.21,1160.0,2069.2,0.0,3229.2,,,,,,,,,17607.22,31608.49,0.0,49215.71,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,17607.22,31608.49,0.0,49215.71,1760.73,2900.09,0.0,4660.82,15846.49,28708.4,0.0,44554.89,409.41393,1780.44591,,2189.85984,340.392,3.0,,343.392,7147.58261237251,29152.6834251808,,36300.2660375533,7897.39,30936.12,,38833.51,49.8368408398327,107.759819425673,,87.158805688893,534.46,2355.06,0.0,2889.52,7824.04,291.01,0.0,8115.05,,,,,,,,,,,,,,52462.31,0.0,97017.2,0.0,0.0,,0.0,,0.0,,,,,,,,97017.2,0.0
2019-2020,105,CHHATTISGARH,BIJAPUR,1528.1,1528.1,0.0,1528.1,90.0,437639.0,0.0,437729.0,223519.0,661248.0,12.51,61546.95,0.0,61559.46,0.44,,,0.44,1.701,0.0,0.0,1.7,0.68,551.09,0.0,551.77,0.0,128.39,0.0,128.39,0.0,61.728,0.0,61.728,,,,,,,,,15.33,62288.15,0.0,62303.48,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,15.33,62288.15,0.0,62303.48,1.53,6228.82,0.0,6230.35,13.8,56059.33,0.0,56073.13,0.12483,645.700695,,645.825525,0.396,0.0,,0.396,1.54,1934.842726654,,1936.382726654,2.07,2580.53,,2582.6,15.0,4.60321234663347,,4.6057710707428,0.15,711.73,0.0,711.88,11.7,53412.77,0.0,53424.47,,,,,,,,,,,,,,87545.8,0.0,143618.93,0.0,0.0,,0.0,,0.0,,,,,,,,143618.93,0.0
2019-2020,106,CHHATTISGARH,BILASPUR,1229.8,1229.8,0.0,1229.8,75514.0,407204.0,0.0,482718.0,98869.0,581587.0,5779.88,34133.68,0.0,39913.56,958.44,,0.0,958.44,4697.13366,0.0,0.0,4697.13,1256.18,5108.55,0.0,6364.73,774.26,138.27,0.0,912.53,203.268,758.668,0.0,961.936,,,,,,,,,13669.15,40139.16,0.0,53808.31,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,13669.15,40139.16,0.0,53808.31,1366.93,2704.75,0.0,4071.68,12302.22,37434.41,0.0,49736.63,777.96027,5354.80623,,6132.7665,535.248,23.1093333333333,,558.357333333333,3456.97549950652,13488.3496605806,,16945.3251600871,4770.15,18866.27,,23636.42,38.7747089549691,50.3982031505238,,47.5231635114804,1026.09,6827.56,0.0,7853.65,7283.95,17095.39,0.0,24379.34,,,,,,,,,,,,,,88844.52,0.0,138581.15,0.0,0.0,,0.0,,0.0,,,,,,,,138581.15,0.0
2019-2020,107,CHHATTISGARH,DANTEWADA,1327.9,1327.9,0.0,1327.9,60.0,311806.0,0.0,311866.0,29184.0,341050.0,5.25,29579.57,0.0,29584.82,41.97,,,41.97,2.1735,0.0,0.0,2.18,0.0,1261.42,0.0,1261.42,0.0,53.85,0.0,53.85,0.0,21.248,0.0,21.248,,,,,,,,,49.4,30916.08,0.0,30965.48,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,49.4,30916.08,0.0,30965.48,4.94,2106.27,0.0,2111.21,44.46,28809.81,0.0,28854.27,0.11169,737.715735,,737.827425,0.0,153.145212643284,,153.145212643284,0.0,2838.73271552436,,2838.73271552436,0.11,3729.6,,3729.71,0.247413405308142,12.9455904082672,,12.9260244670893,0.12,819.88,0.0,820.0,44.35,24998.05,0.0,25042.4,,,,,,,,,,,,,,58514.42,0.0,87368.69,0.0,0.0,,0.0,,0.0,,,,,,,,87368.69,0.0
2019-2020,108,CHHATTISGARH,DHAMTARI,1385.3,1385.3,0.0,1385.3,89779.0,158927.0,0.0,248706.0,159487.0,408193.0,8276.25,13434.34,0.0,21710.59,604.36,,0.0,604.36,5626.8432,1350.67176,0.0,6977.51,7781.07,7672.35,0.0,15453.42,2259.7,0.0,0.0,2259.7,266.056,404.906,0.0,670.962,,,,,,,,,24814.26,22862.26,0.0,47676.52,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,24814.26,22862.26,0.0,47676.52,2481.44,2286.23,0.0,4767.66,22332.82,20576.03,0.0,42908.85,658.14975,1362.21723,,2020.36698,21.7510872382383,0.0,,21.7510872382383,17485.5661939023,17241.2402118609,,34726.8064057633,18165.47,18603.45,,36768.92,81.339794974392,90.4132138221027,,85.6907607638051,711.02,1469.03,0.0,2180.05,4842.09,3488.48,0.0,8330.57,,,,,,,,,,,,,,46601.38,0.0,89510.23,0.0,0.0,,0.0,,0.0,,,,,,,,89510.23,0.0
2019-2020,109,CHHATTISGARH,DURG,1122.9,1122.9,0.0,1122.9,73161.0,158838.0,0.0,231999.0,0.0,231999.0,4538.14,11023.59,0.0,15561.73,330.36,,,330.36,5419.9116,0.0,0.0,5419.91,3212.92,5900.27,0.0,9113.19,98.76,232.31,0.0,331.07,1024.0,2344.4,0.0,3368.4,,,,,,,,,14624.09,19500.57,0.0,34124.66,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,14624.09,19500.57,0.0,34124.66,1462.41,1469.63,0.0,2932.03,13161.68,18030.94,0.0,31192.62,495.49188,4224.480435,,4719.972315,206.9256,252.879798067717,,459.805398067717,7220.07314083898,13259.0354118566,,20479.1085526955,7922.5,17736.39,,25658.89,60.1936834811362,98.3664190552461,,82.2594895843953,543.5,4591.69,0.0,5135.19,5191.18,1334.74,0.0,6525.92,,,,,,,,,,,,,,43390.9,0.0,74583.52,0.0,0.0,,0.0,,0.0,,,,,,,,74583.52,0.0
2019-2020,110,CHHATTISGARH,GARIABAND,1385.3,1385.3,0.0,1385.3,50169.0,212971.0,0.0,263140.0,319126.0,582266.0,5577.73,19969.84,0.0,25547.57,288.67,,,288.67,3311.5094999973,0.0,0.0,3311.5,1638.21,4202.89,0.0,5841.1,385.12,184.61,0.0,569.73,445.52,859.6,0.0,1305.12,,,,,,,,,11646.75,25216.94,0.0,36863.69,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,11646.75,25216.94,0.0,36863.69,1164.68,2086.09,0.0,3250.77,10482.07,23130.85,0.0,33612.92,279.30822,1324.02363,,1603.33185,1.44,20.0271340206185,,21.4671340206185,5586.556277609,12996.111778661,,18582.66805627,5867.31,14340.15,,20207.46,55.9747263660708,61.9957762036415,,60.1181331464211,317.11,1560.44,0.0,1877.55,4633.69,8554.28,0.0,13187.97,,,,,,,,,,,,,,48752.9,0.0,82365.82,0.0,0.0,,0.0,,0.0,,,,,,,,82365.82,0.0
2019-2020,111,CHHATTISGARH,JANJGIR-CHAMPA,1386.0,1386.0,0.0,1386.0,188564.0,181083.0,0.0,369647.0,53299.0,422946.0,12055.76,13239.73,0.0,25295.49,348.6,,,348.6,11714.6718,0.0,0.0,11714.65,4150.8,4444.46,0.0,8595.26,5.99,5.47,0.0,11.46,876.4,942.4,0.0,1818.8,,,,,,,,,29152.2,18632.06,0.0,47784.26,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,29152.2,18632.06,0.0,47784.26,2720.57,1583.02,0.0,4303.57,26431.63,17049.04,0.0,43480.67,1974.06381,2467.50439,,4441.5682,109.059511385199,2.17332393676896,,111.232835321968,9327.63644337117,9987.56217368413,,19315.1986170553,11410.75,12457.21,,23867.96,43.1708146640975,73.0669292816487,,54.8932663641108,2288.67,2857.97,0.0,5146.64,14706.28,4201.35,0.0,18907.63,,,,,,,,,,,,,,68896.14,0.0,112376.81,0.0,0.0,,0.0,,0.0,,,,,,,,112376.81,0.0
2019-2020,112,CHHATTISGARH,JASHPUR,1477.94527363184,1476.89739313951,0.0,1476.91700757198,8442.0,442563.0,0.0,451005.0,194736.0,645741.0,692.77,31259.32,0.0,31952.09,117.14,,0.0,117.14,503.364,0.0,0.0,503.38,84.54,2780.32,0.0,2864.86,5.83,227.48,0.0,233.31,23.36,1248.56,0.0,1271.92,,,,,,,,,1427.01,35515.68,0.0,36942.69,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,1427.01,35515.68,0.0,36942.69,142.71,3551.59,0.0,3694.3,1284.3,31964.09,0.0,33248.39,38.48706,2097.54915,,2136.03621,0.288,1.152,,1.44,308.506815385328,10147.1550415622,,10455.6618569475,347.24,12245.85,,12593.08,27.0372965817955,38.3112736824355,,37.8757587961402,41.67,2278.8,0.0,2320.47,935.14,19536.99,0.0,20472.13,,,,,,,,,,,,,,83596.74,0.0,116845.13,0.0,0.0,,0.0,,0.0,,,,,,,,116845.13,0.0
2019-2020,113,CHHATTISGARH,KABIRDHAM,1117.0,1117.0,0.0,1117.0,40198.0,383765.0,0.0,423963.0,20742.0,444705.0,3083.89,35672.94,0.0,38756.83,86.3,,,86.3,2713.122,0.0,0.0,2713.12,4305.32,6457.31,0.0,10762.63,57.33,477.53,0.0,534.86,16.72,223.2,0.0,239.92,,,,,,,,,10262.68,42830.98,0.0,53093.66,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,10262.68,42830.98,0.0,53093.66,1026.27,3122.0,0.0,4148.27,9236.41,39708.98,0.0,48945.39,183.70377,2163.894835,,2347.598605,4.7409696963,2.1504,,6.8913696963,13346.5987,20019.1359,,33365.7346,13535.03,22185.18,,35720.21,146.539943549496,55.8694280235856,,72.979722911596,221.6,2615.62,0.0,2837.22,1419.0,17072.07,0.0,18491.07,,,,,,,,,,,,,,77793.94,0.0,126739.33,0.0,0.0,,0.0,,0.0,,,,,,,,126739.33,0.0
2019-2020,114,CHHATTISGARH,KANKER,1402.92097569806,1397.30761384842,0.0,1397.50574695385,22097.0,603939.0,0.0,626036.0,17412.0,643448.0,2508.89,68696.61,0.0,71205.5,547.81,,,547.81,1292.7252,0.0,0.0,1292.72,1932.78,6316.68,0.0,8249.46,241.39,0.0,0.0,241.39,20.654,1.078,0.0,21.732,,,,,,,,,6544.25,75014.41,0.0,81558.66,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,6544.25,75014.41,0.0,81558.66,654.44,6879.67,0.0,7534.12,5889.81,68134.74,0.0,74024.55,57.47436,1879.94564,,1937.42,21.288,0.0,,21.288,4524.5,15629.75,,20154.25,4603.28,17509.73,,22112.99,78.1566807757805,25.6986817591144,,29.8725085123787,63.99,2086.08,0.0,2150.07,1604.91,50418.87,0.0,52023.78,,,,,,,,,,,,,,116784.89,0.0,190809.44,0.0,0.0,,0.0,,0.0,,,,,,,,190809.44,0.0
2019-2020,115,CHHATTISGARH,KONDAGAON,1362.4,1362.4,0.0,1362.4,14149.0,358092.0,0.0,372241.0,13786.0,386027.0,1349.01,31999.57,0.0,33348.58,14.1,,0.0,14.1,100.1448,3.24,0.0,103.38,452.22,2015.73,0.0,2467.95,28.61,109.21,0.0,137.82,0.0,39.028,0.0,39.028,,,,,,,,,1944.08,34166.77,0.0,36110.85,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,1944.08,34166.77,0.0,36110.85,153.86,2578.35,0.0,2732.21,1790.22,31588.42,0.0,33378.64,48.87204,1446.68918,,1495.56122,2.808,0.048,,2.856,1974.8,8802.3248,,10777.1248,2026.48,10249.05,,12275.54,113.197260671873,32.4455924037986,,36.7766332001543,53.7,1605.08,0.0,1658.78,506.29,21180.98,0.0,21687.27,,,,,,,,,,,,,,69069.52,0.0,102448.16,0.0,0.0,,0.0,,0.0,,,,,,,,102448.16,0.0
2019-2020,116,CHHATTISGARH,KORBA,1392.0,1392.0,0.0,1392.0,5740.0,425690.0,0.0,431430.0,283114.0,714544.0,569.26,39261.82,0.0,39831.08,78.36,,,78.36,181.8432,0.0,0.0,181.84,172.88,1725.7,0.0,1898.58,125.44,520.51,0.0,645.95,0.0,202.76,0.0,202.76,,,,,,,,,1127.78,41710.79,0.0,42838.57,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,1127.78,41710.79,0.0,42838.57,112.78,3851.02,0.0,3963.79,1015.0,37859.77,0.0,38874.77,31.91487,3355.4231,,3387.33797,606.824,2156.576,,2763.4,754.9897,7535.7752,,8290.7649,1393.75,13047.77,,14441.52,137.315270935961,34.4634159161559,,37.148824288864,36.14,3843.07,0.0,3879.21,294.97,24324.34,0.0,24619.31,,,,,,,,,,,,,,79197.32,0.0,118072.09,0.0,0.0,,0.0,,0.0,,,,,,,,118072.09,0.0
2019-2020,117,CHHATTISGARH,KOREA,1317.0,1317.0,0.0,1317.0,18790.0,383697.0,0.0,402487.0,195283.0,597770.0,1948.22,40785.96,0.0,42734.18,158.38,,0.0,158.38,3807.5433,0.0,0.0,3807.55,222.75,1315.22,0.0,1537.97,831.94,0.0,0.0,831.94,47.6,282.0,0.0,329.6,,,,,,,,,7016.44,42383.18,0.0,49399.62,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,7016.44,42383.18,0.0,49399.62,701.63,2454.82,0.0,3156.45,6314.81,39928.36,0.0,46243.17,74.33079,1614.354485,,1688.685275,0.072,754.5759998869,,754.6479998869,1142.2755,6744.6598,,7886.9353,1216.68,9113.58,,10330.26,19.2670880042313,22.8248292692212,,22.3389962236585,81.09,1738.7,0.0,1819.79,5091.36,30690.44,0.0,35781.8,,,,,,,,,,,,,,74359.52,0.0,120602.69,0.0,0.0,,0.0,,0.0,,,,,,,,120602.69,0.0
2019-2020,118,CHHATTISGARH,MAHASAMUND,1398.12881355932,1407.57554328555,0.0,1406.24192116941,64900.0,394820.0,0.0,459720.0,36580.0,496300.0,7305.52,38360.92,0.0,45666.44,211.48,,,211.48,4208.08392,0.0,0.0,4208.08,1433.9,10826.58,0.0,12260.48,1295.89,237.57,0.0,1533.46,79.68,634.56,0.0,714.24,,,,,,,,,14534.55,50059.63,0.0,64594.18,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,14534.55,50059.63,0.0,64594.18,1453.45,3822.16,0.0,5275.61,13081.1,46237.47,0.0,59318.57,324.54267,2404.72585,,2729.26852,17.19,19.0,,36.19,4829.2958,31394.2712,,36223.567,5171.02,33817.98,,38989.0,39.5304676212245,73.139771704637,,65.7281522464213,365.32,2712.63,0.0,3077.95,7869.3,12111.59,0.0,19980.89,,,,,,,,,,,,,,85132.37,0.0,144450.94,0.0,0.0,,0.0,,0.0,,,,,,,,144450.94,0.0
2019-2020,119,CHHATTISGARH,MUNGELI,1351.0,1351.0,0.0,1351.0,65809.0,98133.0,0.0,163942.0,111094.0,275036.0,4697.21,5281.13,0.0,9978.34,417.38,,,417.38,2401.4484,0.0,0.0,2401.44,1274.8,1183.43,0.0,2458.23,145.04,264.4,0.0,409.44,80.0,100.4,0.0,180.4,,,,,,,,,9015.87,6829.36,0.0,15845.23,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,9015.87,6829.36,0.0,15845.23,901.6,682.94,0.0,1584.54,8114.27,6146.42,0.0,14260.69,397.71495,1315.967715,,1713.682665,15.696,0.072,,15.768,3392.56,3166.393,,6558.953,3805.98,4482.44,,8288.42,46.9047739353016,72.9276554482121,,58.1207501179817,516.09,1720.89,0.0,2236.98,4189.91,1259.06,0.0,5448.97,,,,,,,,,,,,,,25988.51,0.0,40249.2,0.0,0.0,,0.0,,0.0,,,,,,,,40249.2,0.0
2019-2020,120,CHHATTISGARH,NARAYANPUR,1404.1,1404.1,0.0,1404.1,3261.0,347782.0,0.0,351043.0,340273.0,691316.0,226.71,26823.14,0.0,27049.85,0.13,,0.0,0.13,308.88,0.0,0.0,308.88,8.45,142.8,0.0,151.25,17.28,0.0,0.0,17.28,0.0,228.8,0.0,228.8,,,,,,,,,561.45,27194.74,0.0,27756.19,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,561.45,27194.74,0.0,27756.19,56.14,1722.11,0.0,1778.25,505.31,25472.63,0.0,25977.94,6.76491,361.81209,,368.577,0.0,10.0,,10.0,35.2,595.0,,630.2,41.96,966.81,,1008.77,8.30381350062338,3.79548558590142,,3.8831793437047,7.56,404.46,0.0,412.02,462.55,24463.18,0.0,24925.73,,,,,,,,,,,,,,64743.68,0.0,90721.62,0.0,0.0,,0.0,,0.0,,,,,,,,90721.62,0.0
2019-2020,121,CHHATTISGARH,RAIGARH,1470.27627469674,1468.02591110948,0.0,1468.15733443407,30419.0,490446.0,0.0,520865.0,162770.0,683635.0,2475.4,38171.06,0.0,40646.46,108.92,,,108.92,1829.31,0.0,0.0,1829.31,620.19,4061.12,0.0,4681.31,442.07,1372.6,0.0,1814.67,7.14,98.84,0.0,105.98,,,,,,,,,5483.03,43703.62,0.0,49186.65,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,5483.03,43703.62,0.0,49186.65,548.3,3348.99,0.0,3897.29,4934.73,40354.63,0.0,45289.36,208.59312,3768.32716,,3976.92028,690.5272449678,992.4816,,1683.0088449678,1991.7837,14074.8679,,16066.6516,2890.92,18835.7,,21726.62,58.5831443665611,46.6754372422694,,47.9729013613794,236.16,4255.75,0.0,4491.91,2521.95,21031.5,0.0,23553.45,,,,,,,,,,,,,,96266.86,0.0,141556.22,0.0,0.0,,0.0,,0.0,,,,,,,,141556.22,0.0
